;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
0;2;0;1;0;1;5;0;0;2;0;1;0;0;0;2;0;3;1;0;6;3;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;22;0;1;5;10;4.714285714285714
1;1;1;1;0;1;4;0;1;3;2;0;0;2;1;2;0;4;1;0;3;0;2;0;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;23;0;0;26;7;4.125
2;4;1;2;0;3;12;3;0;4;2;0;1;3;3;3;0;6;3;0;11;2;7;6;3;2;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;58;0;3;3;9;4.7894736842105265
3;4;2;3;0;5;17;0;2;7;6;1;0;4;1;9;0;8;3;0;4;9;12;5;2;2;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;73;1;5;1;11;4.791666666666667
4;4;0;3;0;5;5;2;2;3;5;0;0;5;2;3;0;2;0;0;6;4;2;2;0;2;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;43;0;3;2;10;4.916666666666667
5;10;2;2;0;3;9;1;3;8;3;0;1;3;2;3;0;1;0;0;3;2;3;2;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;44;0;3;1;8;3.736842105263158
6;11;2;7;0;6;19;4;4;10;8;0;1;5;4;16;0;8;2;0;8;11;7;7;2;3;0;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;99;0;4;1;9;4.314285714285714
7;7;1;1;0;6;10;1;0;5;5;0;0;6;1;8;0;5;1;0;5;5;3;2;0;2;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;51;0;3;3;8;4.333333333333333
8;10;2;2;0;8;15;1;2;8;4;0;0;3;1;3;0;5;0;0;7;8;13;3;2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;68;0;3;2;10;4.863636363636363
9;3;2;1;0;4;6;2;0;4;4;0;1;1;0;5;0;6;1;0;2;1;10;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;37;0;0;2;7;4.357142857142857
10;4;1;1;0;2;7;2;0;2;2;0;0;2;2;2;0;1;0;0;6;7;6;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;37;0;2;2;9;4.833333333333333
11;8;4;1;0;9;17;1;2;7;7;0;0;3;0;7;0;6;2;0;9;15;7;5;1;2;0;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;75;0;2;2;12;4.875
12;3;1;0;0;6;12;1;1;8;5;0;1;2;0;3;0;4;1;0;7;7;11;3;1;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;55;0;3;3;9;4.5
13;5;1;0;0;3;12;0;0;7;1;0;1;3;2;5;0;4;1;0;3;6;9;2;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;47;0;1;3;8;4.0
14;8;1;1;0;6;9;1;3;7;8;0;2;3;1;6;0;7;2;0;4;4;11;1;0;4;1;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;63;0;0;3;7;4.571428571428571
15;10;2;2;0;7;15;0;7;8;5;0;2;7;1;10;0;15;3;0;10;15;19;12;1;3;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;107;1;9;2;10;4.823529411764706
16;2;1;1;0;4;5;1;1;3;4;0;2;1;4;2;0;5;1;0;5;5;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;36;0;2;2;7;4.0
17;7;0;2;0;5;7;0;3;6;7;0;0;4;1;2;0;2;3;0;4;8;2;2;0;2;0;4;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;49;0;3;2;9;5.071428571428571
18;4;0;1;0;2;6;2;1;2;2;0;0;3;1;5;0;5;1;0;2;1;7;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;33;0;1;1;7;4.333333333333333
19;1;1;3;0;3;6;1;0;1;3;0;2;1;1;0;0;0;3;0;3;4;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;24;0;2;2;10;5.285714285714286
20;10;3;3;0;10;14;0;3;6;6;0;2;6;2;7;0;6;0;0;5;9;9;6;1;4;0;4;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;78;0;4;3;8;4.37037037037037
21;0;0;1;0;1;3;0;0;1;1;0;1;3;1;0;0;1;0;0;2;0;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;16;0;3;2;8;5.75
22;1;0;0;0;1;5;1;0;3;0;0;0;2;0;0;0;1;0;0;1;3;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;1;1;7;3.8333333333333335
23;3;2;2;0;3;4;2;1;2;3;0;1;0;1;3;0;5;0;0;4;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;27;0;0;1;6;3.8333333333333335
24;8;0;4;0;2;11;3;3;6;7;0;0;1;2;6;0;6;2;0;6;5;12;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;54;0;2;1;9;3.909090909090909
25;7;0;0;0;7;11;0;1;7;4;1;2;3;0;5;0;4;0;0;4;3;4;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;40;0;1;1;7;4.3125
26;8;3;2;0;2;8;1;2;4;5;0;0;0;1;6;0;3;2;0;6;4;10;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;48;0;2;3;8;3.9473684210526314
27;4;2;2;0;1;8;2;2;7;5;0;2;2;1;4;0;3;0;0;1;1;7;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;37;0;1;2;8;3.75
28;4;1;1;0;4;4;0;0;1;1;0;1;2;0;2;0;0;0;0;2;2;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;0;1;1;7;4.428571428571429
29;5;0;3;0;6;8;0;0;6;3;0;0;1;1;4;0;5;1;0;9;2;5;3;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;42;0;2;1;7;4.125
30;8;0;2;0;5;6;0;5;3;9;0;1;2;1;8;0;6;2;0;5;8;9;1;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;58;0;2;3;8;4.190476190476191
31;5;0;1;0;3;6;2;1;4;4;0;1;4;2;2;0;2;1;0;1;4;6;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;35;0;2;1;7;3.857142857142857
32;7;0;1;0;5;9;2;5;8;3;0;0;3;0;4;0;10;2;0;6;3;10;1;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;56;0;2;1;7;3.8636363636363638
33;0;2;0;0;4;9;2;2;3;5;0;0;3;2;5;0;6;0;0;3;4;5;2;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;40;0;1;1;9;3.875
34;9;2;3;0;4;15;3;3;6;5;1;0;6;3;7;0;8;3;0;5;7;12;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;67;0;2;1;9;4.1923076923076925
35;4;1;2;0;6;15;2;2;6;4;0;0;5;1;8;0;11;8;0;3;13;6;8;0;4;0;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;73;0;3;2;8;4.6
36;3;1;1;0;7;17;3;3;7;7;0;0;5;2;7;0;5;0;1;4;9;5;3;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;60;0;1;1;8;4.2727272727272725
37;0;0;1;0;1;8;0;2;3;3;0;0;1;0;1;0;1;1;0;3;1;4;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;23;0;1;1;10;7.0
38;16;2;3;0;6;21;2;4;10;3;0;2;7;5;11;0;8;1;0;10;5;15;5;1;5;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;93;0;3;4;7;3.871794871794872
39;3;3;2;0;1;10;1;2;4;5;0;0;8;2;3;0;8;3;0;4;9;8;3;1;2;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;59;1;4;1;10;5.733333333333333
40;4;0;1;0;2;5;3;0;1;2;0;0;1;3;3;0;2;0;0;3;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;24;0;0;2;7;3.5454545454545454
41;3;1;1;0;4;3;0;3;2;7;0;2;4;1;7;0;2;1;0;6;4;2;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;41;0;3;2;9;4.833333333333333
42;4;1;2;0;2;4;3;0;6;7;0;1;3;0;5;0;6;0;0;2;5;6;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;42;0;2;1;7;4.0
43;5;0;2;0;4;6;2;2;7;5;0;0;2;2;7;0;5;0;0;5;1;8;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;44;0;3;1;7;4.1875
44;8;1;0;0;13;18;1;4;9;7;0;0;5;1;8;0;13;7;0;4;7;12;2;1;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;81;0;3;1;9;4.4
45;3;0;0;0;1;8;1;1;3;2;0;0;1;3;5;0;3;0;0;1;2;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;26;0;2;1;9;3.8181818181818183
46;3;0;1;0;2;7;2;1;2;1;0;0;4;2;3;0;4;1;0;6;1;1;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;31;0;3;1;9;5.555555555555555
47;1;0;0;0;2;8;3;0;1;2;0;0;3;0;1;0;1;2;0;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;18;0;0;1;9;4.833333333333333
48;6;1;1;0;3;9;0;0;3;2;0;0;4;3;3;0;4;2;0;3;3;5;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;34;0;1;1;9;4.909090909090909
49;8;3;3;0;5;12;2;3;12;5;0;2;5;4;6;0;9;0;0;6;7;9;5;1;3;0;3;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;77;0;5;1;10;3.8333333333333335
50;6;2;1;0;2;11;2;2;5;2;0;2;5;1;4;0;8;4;0;3;4;9;3;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;49;0;0;1;9;4.157894736842105
51;3;0;0;0;2;6;0;1;3;1;0;0;1;1;1;0;0;1;0;1;3;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;0;1;1;7;3.857142857142857
52;2;1;0;0;3;4;0;0;4;2;0;1;0;2;3;0;1;0;0;0;1;3;2;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;23;0;1;1;6;4.0
53;2;1;5;0;3;10;0;3;4;7;0;0;5;0;7;0;4;1;0;2;4;6;2;0;2;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;47;0;4;1;10;5.214285714285714
54;13;2;4;0;2;7;2;6;9;5;0;1;2;1;5;0;4;1;0;3;5;10;4;0;6;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;63;0;4;1;9;3.730769230769231
55;5;0;0;0;1;5;0;1;8;3;0;0;0;1;1;0;2;1;0;7;5;10;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;38;0;2;5;8;4.6923076923076925
56;5;3;1;0;2;11;2;2;8;4;0;2;1;2;2;0;7;1;0;3;5;13;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;50;0;1;1;10;4.0
57;12;3;5;0;13;19;3;2;17;15;0;1;3;5;10;0;9;4;0;8;14;9;4;0;1;0;1;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;104;0;0;1;10;4.527777777777778
58;3;1;3;0;3;7;0;1;5;4;0;3;0;1;4;0;2;1;0;3;3;5;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;36;0;1;1;9;4.909090909090909
59;4;0;1;0;0;2;0;0;1;0;0;0;1;1;4;0;1;1;0;1;3;3;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;0;0;1;7;4.833333333333333
60;6;0;2;0;3;11;1;0;5;0;0;0;6;0;1;0;6;3;0;6;4;4;1;0;3;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;41;0;1;3;6;3.7058823529411766
61;4;0;2;0;1;8;1;0;5;3;0;1;2;1;4;0;3;1;0;3;4;4;1;1;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;35;0;1;2;6;3.9285714285714284
62;0;1;0;0;1;8;0;0;2;0;0;0;0;0;3;0;1;0;0;1;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;1;5;3.8333333333333335
63;1;0;0;0;0;2;0;1;1;3;0;0;0;1;4;0;3;1;0;4;2;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19;0;2;2;8;4.0
64;4;0;0;0;1;6;1;1;2;2;0;0;2;1;3;0;4;1;0;3;7;5;2;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;32;0;1;1;7;3.8461538461538463
65;4;1;0;0;4;6;1;0;5;4;0;1;2;1;1;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;24;0;0;1;6;3.6363636363636362
66;3;1;1;0;0;5;0;0;2;1;0;1;4;1;1;0;3;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;20;0;0;0;6;4.125
67;11;1;4;0;9;18;4;2;11;10;1;2;9;1;11;0;17;0;0;9;8;20;4;1;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;99;0;4;1;11;4.297297297297297
68;4;1;0;0;4;5;1;1;2;1;0;0;5;3;4;0;3;0;0;3;4;5;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;36;0;2;1;8;4.5
69;2;1;1;0;1;4;2;0;0;1;0;0;0;1;1;0;2;0;0;2;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;15;0;1;2;7;3.4285714285714284
70;7;0;1;0;2;6;0;1;2;3;0;1;4;1;2;0;2;0;0;3;2;4;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;28;0;1;1;8;4.7
71;4;1;1;0;4;7;0;2;2;2;0;2;3;2;4;0;4;1;0;1;3;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;34;0;0;1;7;4.076923076923077
72;22;4;6;0;13;27;4;7;13;14;1;3;10;7;14;0;19;7;1;14;18;16;8;2;3;0;11;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;156;1;8;10;12;4.283333333333333
73;3;0;0;0;6;4;2;0;1;1;0;1;3;1;2;0;2;0;0;2;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22;0;2;1;7;4.857142857142857
74;0;0;0;0;3;3;0;0;1;0;0;0;1;0;0;0;6;1;0;2;3;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17;0;1;1;7;4.5
75;3;2;1;0;2;7;0;3;3;0;0;0;1;1;2;0;1;1;0;2;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22;0;1;1;8;3.7777777777777777
76;7;1;1;0;2;8;0;3;7;0;0;0;4;1;1;0;2;0;0;1;2;5;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;32;0;2;2;8;4.25
77;9;2;3;0;6;15;5;5;13;12;0;0;0;3;9;0;10;4;0;7;5;5;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;72;0;2;1;11;4.555555555555555
78;8;3;1;0;8;11;3;2;9;9;0;0;2;4;7;0;8;3;0;6;6;14;3;2;3;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;76;0;3;1;8;4.178571428571429
79;3;0;0;0;1;1;0;2;1;4;0;0;2;0;4;0;2;0;0;1;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;0;0;1;7;3.75
80;7;0;0;0;2;9;0;1;4;4;0;1;0;3;3;0;2;0;0;3;8;5;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;33;0;1;1;8;3.625
81;2;0;0;0;0;2;0;1;1;2;1;1;1;1;1;0;2;0;0;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;1;5;3.2857142857142856
82;4;1;1;0;0;1;0;0;2;2;0;0;1;2;1;0;2;0;0;3;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;17;0;0;2;9;4.5
83;0;0;0;0;0;8;2;2;6;4;0;0;5;2;2;0;4;1;0;2;3;7;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;34;0;1;1;9;4.7272727272727275
84;2;0;0;0;2;6;1;1;3;6;0;0;2;2;6;0;4;0;0;1;3;7;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;32;0;2;1;10;4.454545454545454
85;5;0;1;0;4;2;0;0;2;1;0;0;2;1;2;0;1;0;0;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17;0;1;1;7;4.0
86;2;1;0;0;2;3;0;0;2;2;0;0;3;2;2;0;3;0;0;3;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22;0;1;2;6;3.875
87;5;1;0;0;8;8;0;1;5;1;0;0;3;1;5;0;6;1;0;6;2;4;2;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;44;0;1;4;10;4.866666666666666
88;2;0;1;0;2;2;0;0;0;1;0;0;3;1;1;0;2;0;0;3;1;3;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;18;0;2;1;8;5.0
89;13;5;3;0;8;29;1;3;14;10;0;0;8;2;17;0;11;3;0;10;6;19;5;7;6;0;6;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;122;0;7;3;10;4.5476190476190474
90;8;2;2;0;7;18;3;6;11;12;0;0;7;1;14;0;6;0;0;10;10;9;4;3;1;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;92;0;12;1;9;4.827586206896552
91;6;1;1;0;3;13;0;2;5;3;0;0;5;0;6;0;2;4;0;4;4;6;2;1;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;49;0;5;1;8;5.285714285714286
92;3;0;1;0;1;5;1;1;2;2;0;0;3;1;2;0;1;0;0;2;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22;0;1;1;10;4.714285714285714
93;2;0;1;0;1;4;2;1;3;3;1;0;0;2;3;0;3;0;0;2;0;4;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;24;0;1;4;8;4.222222222222222
94;10;4;1;0;6;12;1;4;8;7;1;1;6;3;10;0;15;0;0;3;6;18;2;1;6;0;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;85;0;6;5;11;4.40625
95;20;5;2;0;8;33;5;6;13;18;0;4;7;3;21;0;16;9;0;15;14;23;4;4;4;1;5;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;152;0;9;10;11;4.509090909090909
96;3;0;1;0;1;2;1;0;2;3;0;0;1;1;2;0;1;0;0;4;3;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;3;1;8;4.833333333333333
97;11;3;2;0;2;11;1;3;6;9;0;1;10;1;5;0;10;6;0;8;10;10;2;2;3;0;4;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;80;1;5;6;10;4.96
98;3;0;3;0;1;4;1;2;1;4;0;0;2;2;3;0;5;1;0;4;2;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;30;0;2;1;8;4.0
99;2;0;0;0;1;4;0;1;4;1;0;0;0;1;1;0;3;0;0;1;2;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;16;0;0;1;9;3.857142857142857
100;2;0;1;0;1;4;0;0;3;1;0;0;2;0;1;0;2;0;0;3;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17;0;2;1;9;5.4
