;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
0;7;1;9;0;1;15;2;2;1;9;1;0;3;0;8;0;7;2;0;7;4;10;5;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;58;0;4;12;17;7.533333333333333
1;7;2;6;0;1;16;3;2;5;5;1;0;2;2;7;0;7;3;0;11;4;3;3;2;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;59;0;2;9;19;5.9411764705882355
2;8;1;2;0;6;17;2;2;9;3;1;1;3;0;11;0;9;0;0;7;9;12;6;1;3;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;75;0;6;18;12;4.464285714285714
3;19;5;6;0;8;24;3;0;1;7;0;0;5;2;10;0;5;4;0;15;6;9;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;83;0;0;1;14;6.260869565217392
4;6;0;2;0;5;5;0;1;5;6;0;0;3;2;6;0;6;0;0;6;4;10;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;46;0;4;3;13;5.538461538461538
5;2;2;0;0;1;5;2;0;2;3;0;1;1;3;2;0;5;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;0;1;1;8;4.375
6;3;1;1;0;1;3;0;3;3;1;0;1;1;0;4;0;2;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21;0;2;4;13;5.333333333333333
7;3;0;3;0;1;9;5;0;2;4;0;0;4;0;3;0;5;2;0;5;4;5;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;37;0;3;4;9;5.545454545454546
8;23;7;5;0;11;41;7;6;6;17;2;4;17;4;23;0;23;5;2;16;24;24;20;5;4;0;3;0;0;1;1;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;179;2;10;30;19;5.5423728813559325
9;2;0;4;0;1;6;3;0;1;4;0;0;4;3;2;0;8;3;0;6;7;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;39;0;4;1;18;5.7272727272727275
10;11;2;6;0;6;24;1;2;3;14;0;2;6;8;14;0;7;6;1;13;13;9;12;3;0;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;72;100;2;5;5;21;6.0
11;8;1;5;1;4;16;2;0;2;5;0;0;4;3;9;0;5;1;0;11;3;6;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;42;53;1;1;2;15;4.523809523809524
12;4;1;2;0;5;13;1;0;1;7;1;0;4;6;4;0;5;3;1;3;12;4;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;51;0;1;1;13;4.238095238095238
13;9;3;2;0;2;11;1;1;1;4;0;1;8;2;7;0;3;2;0;6;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;47;0;3;2;17;5.333333333333333
14;5;0;2;0;4;11;0;0;2;6;0;0;3;2;4;0;3;2;0;6;4;6;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;31;36;1;1;2;9;3.6
15;2;0;1;0;2;8;0;0;1;5;0;0;2;2;5;0;1;1;0;1;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;21;0;1;3;11;4.75
16;3;3;1;0;2;7;0;0;0;5;0;1;6;2;4;0;2;0;0;5;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;30;0;3;2;17;6.25
17;3;0;0;0;1;11;1;0;0;4;1;0;4;2;4;0;4;0;0;4;4;1;4;3;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;1;1;2;13;4.461538461538462
18;7;2;1;0;0;6;0;2;1;3;0;0;3;1;5;0;4;0;0;5;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;25;0;1;2;14;5.75
19;9;1;6;0;4;18;2;0;0;8;0;0;2;4;7;0;3;5;1;9;11;6;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;59;0;1;1;13;5.3
20;28;3;6;0;12;30;1;5;2;14;1;0;10;8;12;0;5;8;2;21;19;15;9;2;0;0;0;0;0;1;0;1;0;2;0;1;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;92;132;0;5;1;17;5.0
21;33;6;14;1;10;51;2;3;2;21;4;0;12;8;24;0;13;11;1;14;31;20;13;5;0;1;0;0;0;1;0;0;0;5;0;0;0;4;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;141;175;2;1;5;15;4.619718309859155
22;11;4;4;0;4;12;0;2;3;11;1;1;7;8;14;0;11;3;0;8;8;8;4;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;79;1;3;2;23;5.913043478260869
23;9;0;2;0;3;17;3;2;1;10;1;0;7;4;9;0;7;2;1;7;6;9;10;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;59;1;0;2;13;5.571428571428571
24;10;1;7;1;9;15;0;2;0;18;0;0;9;0;14;0;9;5;4;7;16;12;13;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;91;4;2;1;19;5.8
25;6;1;1;0;2;14;1;0;2;8;1;0;7;2;7;0;7;6;0;5;9;6;7;2;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;56;0;1;1;14;5.823529411764706
26;9;0;4;1;3;12;0;2;1;8;0;0;4;1;12;0;7;2;3;4;5;10;10;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;49;56;0;0;1;12;4.695652173913044
27;3;0;1;0;1;11;1;2;0;1;0;0;4;1;3;0;1;1;2;3;4;0;3;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;27;0;0;2;11;4.3
28;13;2;6;0;5;18;2;1;2;14;1;0;8;6;17;0;9;4;1;8;8;14;11;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69;89;1;2;1;17;6.3076923076923075
29;14;0;6;0;4;27;7;2;1;16;2;0;9;5;21;0;15;4;3;18;26;24;16;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93;138;1;5;2;20;5.7317073170731705
30;7;1;6;0;6;20;2;2;1;15;0;0;8;4;12;0;9;4;2;9;12;5;4;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;78;1;1;1;17;6.173913043478261
31;2;0;3;0;3;9;0;0;0;2;1;0;1;1;2;0;0;1;0;1;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;19;0;0;1;7;3.7777777777777777
32;17;3;4;0;14;32;2;5;4;15;0;0;12;6;14;0;11;5;2;13;30;17;7;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;136;0;10;1;31;6.6
33;19;3;5;0;9;25;2;3;0;13;0;0;10;6;20;0;12;4;1;7;12;18;7;1;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;79;107;1;2;2;20;5.078947368421052
34;16;4;6;0;10;27;3;1;0;18;2;1;11;3;14;0;14;3;3;16;18;15;19;5;0;2;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;99;121;3;3;3;20;5.769230769230769
35;7;2;2;0;2;10;1;5;1;11;1;0;9;2;7;0;7;2;2;5;11;6;7;0;0;0;1;0;0;1;0;1;0;2;0;1;1;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;65;0;0;1;15;6.166666666666667
36;13;0;6;0;3;11;2;1;2;9;0;0;4;5;9;0;8;1;1;5;6;9;6;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;57;2;1;1;12;6.222222222222222
37;14;1;9;0;4;16;1;1;2;11;1;0;13;3;7;0;6;4;3;7;16;8;13;0;0;1;0;0;0;0;0;0;0;2;1;0;0;5;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;71;84;0;2;1;13;5.09375
38;9;1;3;0;3;12;0;1;1;7;0;1;5;2;10;0;6;0;0;3;13;6;2;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;54;0;3;2;12;6.214285714285714
39;10;3;1;0;5;13;1;2;4;7;0;1;5;4;8;0;2;4;1;7;7;5;6;2;0;0;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;63;0;6;6;11;5.578947368421052
40;9;3;4;0;6;23;0;0;1;10;0;0;12;5;7;0;2;3;2;7;12;7;6;1;2;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;74;1;2;9;20;8.0625
41;17;2;10;0;8;27;4;3;2;16;0;1;11;0;13;0;8;8;1;12;14;15;6;4;0;0;0;2;0;1;0;0;0;2;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;115;0;3;6;18;6.0625
42;5;0;3;0;2;9;0;1;0;3;1;0;3;4;4;0;5;0;2;3;2;4;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;31;0;1;2;13;5.25
43;3;1;3;0;3;13;0;0;0;3;0;0;2;3;5;0;4;2;0;6;6;2;6;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;37;1;1;2;11;8.625
44;5;0;3;0;2;8;0;1;0;6;0;0;4;2;6;0;3;3;1;2;1;5;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;33;0;1;1;16;7.25
45;8;2;1;0;7;14;1;2;1;8;1;0;3;3;15;0;4;1;2;5;6;6;8;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;47;61;0;0;1;15;5.6
46;15;2;4;0;5;27;3;2;1;15;0;0;14;8;13;0;5;1;2;10;16;15;6;0;0;1;1;1;0;1;0;0;0;2;0;1;0;1;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77;103;2;2;1;13;5.6875
47;9;2;3;0;2;9;0;1;0;7;0;0;3;3;9;0;4;3;1;5;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;39;0;0;1;10;5.0
48;20;1;4;0;9;28;3;3;2;16;4;0;4;13;20;0;11;6;4;9;18;15;11;0;0;1;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;93;121;1;4;1;13;5.864864864864865
49;15;4;6;0;10;31;0;3;3;24;0;1;8;7;19;0;9;4;4;10;15;14;18;0;0;2;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;103;113;2;2;3;13;5.615384615384615
50;27;4;6;1;11;48;3;5;1;27;0;0;23;10;25;0;13;8;2;18;31;26;18;7;0;2;0;0;0;1;0;1;0;3;0;4;0;3;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;142;192;2;7;2;22;5.2
51;5;0;2;0;2;7;1;0;1;3;0;0;4;2;5;0;4;3;0;5;5;2;3;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23;36;0;1;1;18;5.6
52;6;0;2;0;0;6;0;0;0;4;0;0;2;1;8;0;5;4;0;3;1;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;30;0;0;1;19;6.333333333333333
53;8;2;2;0;3;13;1;1;1;6;1;0;6;2;8;0;3;1;0;3;4;6;3;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;45;0;1;4;16;5.857142857142857
54;6;1;1;0;6;15;0;0;1;5;1;0;3;1;7;0;3;4;1;5;6;3;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;43;0;1;1;15;6.230769230769231
55;15;0;6;0;5;21;0;5;0;14;5;0;5;6;10;0;7;4;2;4;13;4;8;4;0;3;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;79;2;1;1;19;5.8076923076923075
56;14;1;5;1;4;24;1;2;1;13;0;1;4;8;17;0;9;7;0;10;12;13;9;3;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;72;93;0;3;2;16;5.733333333333333
57;7;0;1;0;1;9;0;0;1;4;0;0;3;3;3;0;1;3;1;3;6;8;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;35;0;1;1;10;5.166666666666667
58;16;1;4;0;10;22;3;1;2;14;0;0;16;2;11;0;6;4;2;10;14;8;7;3;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;1;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;72;95;2;0;1;13;5.03030303030303
59;5;1;1;0;0;2;0;1;0;6;0;0;3;0;3;0;2;1;1;3;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;18;0;0;1;9;4.444444444444445
60;3;1;3;0;2;3;0;0;0;4;1;0;0;1;4;0;2;2;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;0;0;1;12;5.333333333333333
61;4;2;3;0;0;5;0;0;1;4;0;0;1;1;2;0;0;1;0;2;1;5;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;21;0;0;2;9;5.428571428571429
62;12;1;2;0;6;14;2;2;2;14;0;0;13;5;10;0;7;2;2;9;16;12;8;4;0;1;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;63;94;1;3;1;14;7.136363636363637
63;38;9;21;1;17;93;6;11;4;44;5;1;31;18;30;0;22;10;7;32;69;30;29;7;0;1;0;0;0;1;0;1;0;7;0;4;0;4;0;1;0;2;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;245;323;3;12;7;22;5.471698113207547
64;2;0;3;0;0;4;0;0;0;1;0;0;2;2;3;0;3;2;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;1;1;8;4.666666666666667
65;12;0;3;0;6;14;3;2;1;13;0;0;9;2;11;0;7;2;1;9;7;11;8;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;71;2;3;2;12;5.863636363636363
66;1;0;1;0;0;4;0;0;0;5;0;0;5;0;0;0;0;0;2;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;1;0;1;11;3.6666666666666665
67;13;6;4;0;5;20;1;0;0;17;0;1;10;7;11;0;12;5;3;8;13;12;13;2;0;3;1;0;0;0;0;0;0;2;1;1;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;80;96;0;4;2;20;5.53125
68;8;3;4;0;4;15;2;0;2;12;2;0;4;4;11;0;5;1;2;5;8;10;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;64;0;3;3;12;4.321428571428571
69;4;0;2;0;3;7;1;1;1;4;1;0;0;4;5;0;3;1;1;1;3;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;27;0;1;1;12;5.666666666666667
70;15;3;6;0;9;26;5;2;0;17;2;0;8;2;21;0;13;6;4;11;16;16;16;3;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;117;6;2;2;15;5.805555555555555
71;17;5;8;0;5;47;5;1;0;25;0;0;19;9;16;0;12;4;2;19;21;18;18;5;0;0;0;1;0;0;0;0;0;1;0;4;0;2;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;125;143;5;2;7;12;4.745762711864407
72;14;4;10;0;5;43;5;2;1;20;1;0;10;6;27;0;17;6;4;18;24;17;21;5;0;2;0;1;0;0;0;0;0;4;0;0;0;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;152;1;4;7;21;5.403846153846154
73;5;0;3;0;4;22;1;0;1;5;1;0;5;5;7;0;5;4;1;6;6;10;6;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;44;60;0;2;1;16;5.25
74;43;4;23;0;22;77;6;10;4;51;3;1;26;22;46;0;31;6;6;30;42;32;30;8;0;3;0;1;0;2;0;2;0;2;0;2;0;1;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;303;6;8;17;19;5.623762376237623
75;43;5;24;0;17;68;3;6;5;31;3;0;25;23;40;0;20;14;6;36;35;27;28;3;0;4;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;279;4;9;12;21;4.980582524271845
76;5;1;3;0;2;12;0;2;1;8;1;0;5;5;7;0;6;1;1;4;8;5;5;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;49;0;4;1;13;4.944444444444445
77;33;1;11;0;21;48;4;4;0;37;2;0;17;12;29;0;18;8;4;31;27;25;20;5;0;3;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;165;208;3;1;5;16;5.6
78;6;2;3;0;2;6;1;1;1;6;0;0;2;2;4;0;3;3;2;5;4;5;7;0;0;1;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;41;0;1;1;12;5.3076923076923075
79;5;2;6;0;2;7;1;0;0;7;0;0;2;3;5;0;5;3;0;6;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;36;0;3;1;10;5.416666666666667
80;6;0;1;0;4;12;1;0;1;9;0;0;2;7;9;0;4;4;1;6;5;4;12;5;0;4;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;56;2;1;1;14;5.2
81;2;0;3;0;0;4;0;0;0;2;0;0;2;0;0;0;0;0;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;1;1;10;4.0
82;12;1;6;0;6;28;0;6;1;10;0;0;11;7;12;0;8;4;2;12;15;10;7;1;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;68;99;3;4;1;20;5.862068965517241
83;2;0;3;0;0;3;1;0;0;4;0;0;2;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;0;1;9;4.6
84;27;3;20;0;17;80;7;5;1;36;2;1;17;15;44;0;20;15;8;37;42;33;30;7;0;3;4;1;0;1;0;2;0;4;1;0;0;3;0;1;0;4;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;208;290;0;16;9;20;5.571428571428571
85;6;2;2;1;3;13;0;2;0;8;0;0;3;8;6;0;4;0;1;3;7;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;45;1;2;1;15;5.928571428571429
86;4;0;1;0;3;6;0;0;0;6;0;0;3;2;4;0;1;1;0;4;6;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;31;1;2;1;11;5.090909090909091
87;6;3;3;0;2;11;1;1;0;6;0;1;6;0;5;0;6;4;0;8;5;8;3;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;35;53;0;3;2;10;5.866666666666666
88;12;2;2;0;3;16;2;2;0;9;0;0;13;7;9;0;6;4;2;5;10;6;7;1;0;1;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;72;0;1;1;11;5.0
89;9;0;9;0;7;26;2;0;2;11;1;0;9;2;12;0;7;4;1;9;8;15;8;3;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;88;0;0;1;13;5.586206896551724
90;7;2;1;0;2;9;0;0;1;5;0;0;3;1;5;0;4;2;0;4;6;8;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;30;38;0;1;3;8;4.6
91;9;1;4;0;1;12;2;1;1;6;0;0;7;3;5;0;4;1;2;3;3;6;6;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;42;0;2;2;9;4.4
92;13;1;2;0;1;11;0;1;1;5;2;0;7;5;4;0;4;2;0;4;12;4;3;3;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;52;0;0;1;14;4.5
93;2;0;0;0;1;3;0;0;0;2;1;0;1;0;3;0;0;0;2;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;16;0;2;1;10;8.666666666666666
94;8;0;3;0;2;5;1;0;0;7;0;0;4;3;7;0;3;1;2;3;4;4;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;32;35;1;0;1;13;5.384615384615385
95;11;1;5;0;10;37;0;1;0;4;2;0;14;5;11;0;12;6;1;10;12;11;15;4;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;84;96;1;0;3;10;4.794871794871795
96;3;0;3;0;0;5;0;0;0;4;0;0;4;1;3;0;4;2;1;2;0;2;3;2;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22;22;1;1;1;6;4.4
97;3;1;1;0;3;12;1;2;0;5;1;0;3;7;4;0;6;3;2;4;2;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;39;38;1;1;1;8;4.2105263157894735
98;0;0;4;0;0;6;1;0;0;2;1;0;0;0;3;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;1;1;10;4.4
99;7;1;1;0;1;6;0;0;2;5;2;0;3;2;3;0;2;1;0;2;3;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;26;0;1;2;11;4.363636363636363
100;3;2;3;0;1;7;0;0;0;3;0;1;3;0;3;0;2;2;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;26;0;1;2;10;3.6923076923076925
