;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
11305;12;3;4;0;10;23;3;2;5;14;1;6;10;1;10;0;5;3;0;11;13;11;7;1;2;1;0;3;2;4;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;63;110;0;7;6;19;6.148148148148148
11306;14;2;5;0;12;34;4;6;5;16;1;4;9;4;10;0;6;3;0;19;15;13;10;2;1;0;0;0;1;5;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;83;126;1;11;11;17;7.592592592592593
11307;7;3;3;0;7;13;2;0;2;11;0;4;4;0;5;0;1;3;0;6;7;6;2;1;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;59;0;6;5;14;7.583333333333333
11308;2;0;2;0;5;17;0;2;3;7;0;0;4;4;6;0;2;1;0;8;7;6;2;2;1;0;0;1;0;2;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;34;57;0;5;5;19;8.0
11309;9;4;0;0;6;35;1;3;6;12;1;4;6;6;9;0;3;0;1;21;10;11;5;5;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;69;98;0;4;8;16;7.636363636363637
11310;6;1;3;0;8;23;2;2;3;10;1;1;7;2;3;0;2;2;0;14;9;4;5;1;0;0;0;2;1;3;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;48;75;0;6;6;17;7.733333333333333
11311;7;1;1;0;3;9;0;2;1;7;0;3;5;2;3;0;2;1;0;1;7;6;3;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;40;0;2;3;28;8.25
11312;6;0;5;0;6;19;2;5;8;12;0;1;5;3;13;0;1;0;0;11;5;5;3;1;2;0;1;2;0;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;43;81;0;6;5;20;7.4375
11313;8;3;1;0;8;21;2;3;5;12;0;2;2;2;12;0;2;3;0;11;9;7;2;1;2;0;0;2;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;47;80;0;7;7;23;7.294117647058823
11314;8;2;2;0;8;13;1;2;3;10;0;4;3;3;11;0;3;3;0;6;10;7;6;1;1;0;0;1;1;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42;73;0;4;6;23;8.538461538461538
11315;11;2;5;0;11;37;1;4;5;12;0;2;6;3;13;0;4;4;0;19;19;16;7;4;4;0;0;1;2;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;74;128;0;10;12;19;7.76
11316;33;13;13;0;35;87;10;18;17;42;1;14;12;14;39;0;15;7;0;54;35;44;18;8;7;1;0;6;5;11;0;1;2;2;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;201;370;0;30;28;25;7.298701298701299
11317;16;5;7;0;15;24;1;4;7;15;0;9;8;3;8;0;5;5;0;22;20;19;10;5;3;0;0;0;3;6;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;76;151;1;14;9;23;8.11111111111111
11318;38;19;14;0;40;135;6;16;28;74;1;10;38;18;80;0;17;12;1;57;61;58;23;10;11;1;2;13;9;13;0;0;1;5;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;293;529;0;54;40;24;7.711538461538462
11319;7;1;2;0;12;23;0;4;7;8;2;7;7;8;13;0;7;1;0;11;4;11;13;0;3;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;98;0;6;11;16;7.045454545454546
11320;9;1;5;0;6;20;1;4;8;11;0;3;7;6;4;0;3;1;0;9;7;5;4;1;2;0;0;1;1;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;80;0;6;6;14;6.0
11321;13;2;5;0;14;43;3;6;9;15;0;5;14;6;14;0;4;3;0;14;16;15;7;3;2;0;0;1;1;5;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;86;140;0;9;14;24;6.666666666666667
